"SUBURB_NUM","suburb","postcode","lonmin","latmin","lonmax","latmax"
525319,"SWANPORT","5253",139.2868667,-35.1623433,139.31910042,-35.1474327
525320,"RIVERGLEN","5253",139.293444,-35.18308919,139.3227028,-35.15424559
525321,"BRINKLEY","5253",139.15602953,-35.2904593,139.34333501,-35.1702293
525322,"WHITE SANDS","5253",139.2933922,-35.2102614,139.3480277,-35.18287021
525324,"WILLOW BANKS","5253",139.34174018,-35.05778361,139.35146687,-35.05327369
525401,"ROCKLEIGH","5254",139.0194552,-35.0774363,139.1805106,-34.9231863
525402,"TEPKO","5254",139.1675753,-35.0035692,139.2433715,-34.9459492
525403,"CALOOTE","5254",139.2168904,-35.0139722,139.2960549,-34.9343657
525404,"PALLAMANA","5254",139.16779082,-35.096462,139.2652045,-34.9958746
525405,"MYPOLONGA","5254",139.2518442,-35.0585522,139.3670704,-35.0031089
525406,"MONARTO","5254",139.06978359,-35.1196702,139.169764,-35.04596789
525407,"CALLINGTON","5254",138.99247651,-35.1670654,139.07824859,-35.05836298
525408,"MONARTO SOUTH","5254",139.06643571,-35.2535503,139.19386371,-35.1109905
525409,"MONTEITH","5254",139.30889225,-35.19699331,139.3838052,-35.1414911
525410,"ZADOWS LANDING","5254",139.289738,-34.9718093,139.2995416,-34.96573771
525411,"WALL FLAT","5254",139.2791015,-35.0127537,139.3318648,-34.9573138
525412,"PETWOOD","5254",138.93349541,-35.11729081,138.9978625,-35.0555066
525413,"WOODLANE","5254",139.31581609,-35.0128819,139.35454021,-34.9893977
525414,"WHITE HILL","5254",139.1901523,-35.1522639,139.2305932,-35.12403967
525415,"ROCKY GULLY","5254",139.1661784,-35.1319664,139.2560105,-35.0886819
525501,"MULGUNDAWA","5255",139.1521138,-35.3464735,139.25700331,-35.2864598
525502,"NALPA","5255",139.2481082,-35.41956437,139.3425499,-35.3208147
525503,"GEMMELLS","5255",138.8719551,-35.2023028,138.9173697,-35.15112421
525504,"HIGHLAND VALLEY","5255",138.8920529,-35.2152341,138.9613744,-35.1360148
525505,"RED CREEK","5255",138.9417603,-35.1870766,139.0177372,-35.1128209
525506,"SALEM","5255",139.0094586,-35.1631177,139.03899502,-35.13562548
525507,"HARTLEY","5255",138.98880108,-35.2575745,139.1115318,-35.1457539
525508,"WOODCHESTER","5255",138.9243963,-35.24112789,139.01001622,-35.17665869
525509,"STRATHALBYN","5255",138.7892678,-35.3110569,138.94712268,-35.1898864
525510,"BLETCHLEY","5255",138.9388672,-35.27740887,139.0231932,-35.22621283
525511,"LANGHORNE CREEK","5255",138.9698141,-35.3663208,139.158312,-35.23408833
525513,"LAKE PLAINS","5255",139.0117085,-35.3970082,139.0786404,-35.3295561
525514,"ANGAS PLAINS","5255",138.91531889,-35.3661546,139.02519241,-35.3025702
525515,"BELVIDERE","5255",138.9167313,-35.3123051,138.9824554,-35.26344351
525516,"WILLYAROO","5255",138.9084707,-35.2924045,138.93228371,-35.26837
525517,"SANDERGROVE","5255",138.7914378,-35.3618637,138.9222946,-35.2881289
525518,"MOUNT OBSERVATION","5255",138.73517781,-35.3691969,138.7739117,-35.3292088
525519,"FINNISS","5255",138.76618421,-35.43814105,138.9097404,-35.3250341
525520,"TOOPERANG","5255",138.64293902,-35.4104993,138.76995011,-35.3502618
525602,"NURRAGI","5256",138.8809579,-35.3905323,138.93299735,-35.32486789
525603,"MILANG","5256",138.8883096,-35.465784,139.0149433,-35.34635882
525604,"CLAYTON BAY","5256",138.86245481,-35.51469564,138.9560734,-35.4337439
525605,"POINT STURT","5256",138.9447719,-35.52041044,139.04755774,-35.4653967
525606,"TOLDEROL","5256",139.0612955,-35.3909989,139.16100471,-35.3496999
525901,"KEPA","5259",139.3339029,-35.1832474,139.5215637,-35.12437859
525903,"JERVOIS","5259",139.32674384,-35.2997156,139.4569028,-35.23157081
525904,"WELLINGTON","5259",139.251536,-35.3650098,139.40244312,-35.2812899
525905,"NATURI","5259",139.50498941,-35.254714,139.61992991,-35.1575364
525906,"POLTALLOCH","5259",139.18903219,-35.59741629,139.3903758,-35.4686667
525907,"NARRUNG","5259",139.02353831,-35.6659793,139.2672025,-35.4965115
525908,"ASHVILLE","5259",139.3586403,-35.5978014,139.50710472,-35.4417725
525909,"MALINONG","5259",139.3963768,-35.5655736,139.61960066,-35.4454503
525910,"WELLINGTON EAST","5259",139.33850681,-35.4776622,139.4251291,-35.29861855
525911,"LAKE ALBERT","5259",139.18608382,-35.73454589,139.3738254,-35.51229352
525912,"LAKE ALEXANDRINA","5259",138.9511724,-35.6057327,139.3824091,-35.3095271
526001,"TAILEM BEND","5260",139.3580654,-35.37926079,139.6197132,-35.1829555
526002,"ELWOMPLE","5260",139.4852829,-35.3454992,139.6197137,-35.2857176
526101,"KI KI","5261",139.66958758,-35.64951982,139.9512187,-35.5048058
526102,"YUMALI","5261",139.6193451,-35.64940585,139.8939621,-35.4228675
526103,"COOMANDOOK","5261",139.61959481,-35.53546905,139.8151924,-35.35644706
526104,"COOKE PLAINS","5261",139.3983287,-35.480184,139.666868,-35.3256203
526105,"CULBURRA","5261",139.78014996,-35.86778677,140.093608,-35.7509781
526201,"FRANCES","5262",140.79209801,-36.73979227,140.96914825,-36.6689089
526202,"BINNUM","5262",140.75250088,-36.83524785,140.96962646,-36.72745756
526203,"KYBYBOLITE","5262",140.83199456,-36.8940202,140.96998482,-36.8207987
526204,"HYNAM","5262",140.81641929,-37.01284051,140.97089609,-36.8932472
526301,"COONAWARRA","5263",140.79166922,-37.32421804,140.97277406,-37.2555251
526401,"COORONG","5264",138.88011898,-36.68814141,139.8848411,-35.52330901
526402,"MENINGIE WEST","5264",139.1374991,-35.689124,139.22712199,-35.640054
526403,"MENINGIE","5264",139.1716731,-35.81572714,139.5073757,-35.6369795
526404,"WALTOWA","5264",139.34409891,-35.6581698,139.507166,-35.59725812
526405,"MENINGIE EAST","5264",139.50678164,-35.70537977,139.6203915,-35.542536
526406,"SALT CREEK","5264",139.57102362,-36.2501081,139.75987433,-36.0282995
526501,"COONALPYN","5265",139.61957069,-35.7724602,140.11888109,-35.5530603
526502,"FIELD","5265",139.5070923,-35.90295731,139.83609431,-35.69532115
526601,"COLEBATCH","5266",139.5781397,-36.03098338,139.8683205,-35.8666779
526602,"TINTINARA","5266",139.8136556,-36.1000605,140.25330593,-35.64874442
526603,"BUNBURY","5266",139.8837768,-36.25393211,140.0468748,-36.0599303
526604,"DEEPWATER","5266",139.67961898,-36.25267839,139.961028,-36.02832788
526701,"MAKIN","5267",140.45475021,-36.03363671,140.58603578,-35.92458283
526702,"MCCALLUM","5267",140.57565935,-36.0340506,140.7501846,-35.92484963
526703,"SHAUGH","5267",140.74986151,-36.0344779,140.96439875,-35.8085707
526704,"MOUNT CHARLES","5267",140.04659007,-36.13447063,140.2530284,-36.0333329
526705,"LAFFER","5267",140.04670814,-36.25394512,140.25299018,-36.09779345
526706,"KEITH","5267",140.25279436,-36.25375426,140.43249711,-36.0333148
526707,"SHERWOOD","5267",140.43223235,-36.15367121,140.7510138,-36.03334201
526708,"BRIMBAGO","5267",140.432012,-36.25329294,140.5574389,-36.119041
526709,"WIRREGA","5267",140.53788751,-36.25305113,140.60897096,-36.14527555
526710,"PETHERICK","5267",140.04632293,-36.46664583,140.25299015,-36.2536322
526711,"WILLALOOKA","5267",140.2524343,-36.4664572,140.43201264,-36.25337819
526712,"COOMBE","5267",140.0822335,-36.03357093,140.45478782,-35.8646548
526801,"LOWAN VALE","5268",140.60866732,-36.2070668,140.75772198,-36.1062115
526802,"CANNAWIGARA","5268",140.53926597,-36.32896831,140.7367094,-36.2003204
526803,"SENIOR","5268",140.70664228,-36.2522076,140.96625463,-36.03404977
526804,"BORDERTOWN","5268",140.72253629,-36.39003307,140.84722021,-36.2517404
526805,"BORDERTOWN SOUTH","5268",140.6842178,-36.46621866,140.7675209,-36.38981199
526806,"POOGINAGORIC","5268",140.7649512,-36.50315946,140.8897812,-36.3849077
526807,"WESTERN FLAT","5268",140.6119963,-36.66927045,140.79209801,-36.46616299
526808,"BANGHAM","5268",140.79116729,-36.669123,140.96880338,-36.48507488
526901,"PINE HILL","5269",140.81825851,-36.34422784,140.96724186,-36.25078181
526902,"WOLSELEY","5269",140.81873615,-36.43708825,140.96771982,-36.31941901
526903,"CUSTON","5269",140.88007935,-36.5011308,140.96807618,-36.435721
527001,"CAREW","5270",140.4316487,-36.3460719,140.55719081,-36.25296433
527002,"KONGAL","5270",140.4315252,-36.4234969,140.5100177,-36.3382871
527003,"BUCKINGHAM","5270",140.5070757,-36.3652096,140.633368,-36.30921058
527004,"MUNDULLA","5270",140.63141279,-36.46623037,140.7236449,-36.3217576
527005,"SWEDE FLAT","5270",140.43148966,-36.50613453,140.5792989,-36.4156058
527007,"MUNDULLA WEST","5270",140.48021523,-36.500989,140.6429163,-36.357432
527101,"PADTHAWAY","5271",140.43153781,-36.70241704,140.6122562,-36.4846705
527102,"STEWART RANGE","5271",140.4311268,-37.01668604,140.6770915,-36.89379082
527103,"SPENCE","5271",140.47062743,-37.2017405,140.6121869,-36.9927045
527104,"MARCOLLAT","5271",140.17124443,-36.6899816,140.4323903,-36.4663962
527105,"KEPPOCH","5271",140.43145919,-36.7489755,140.65247227,-36.69069278
527106,"THE GAP","5271",140.6119431,-36.7489755,140.79231927,-36.6689746
527107,"CADGEE","5271",140.628974,-36.8533005,140.7925658,-36.734437
527108,"LOCHABER","5271",140.43113668,-36.89400394,140.7021167,-36.7483421
527109,"WILD DOG VALLEY","5271",140.68323274,-36.9185339,140.8375203,-36.81665054
527110,"NARACOORTE","5271",140.667777,-36.9975081,140.8350124,-36.8937942
527111,"MOUNT LIGHT","5271",140.7318058,-37.0328807,140.8448597,-36.9658135
527112,"LAURIE PARK","5271",140.92939801,-37.0322985,140.97152366,-36.9692085
527113,"MOYHALL","5271",140.6117489,-37.1103235,140.73677811,-36.9809053
527114,"KOPPAMURRA","5271",140.81708649,-37.0889365,140.97152465,-37.0101018
527115,"BOOL LAGOON","5271",140.6092825,-37.2145702,140.7624294,-37.07964339
527116,"STRUAN","5271",140.7290939,-37.17773962,140.80607049,-37.0314307
527117,"JOANNA","5271",140.7909885,-37.1781678,140.97143469,-37.03071701
527118,"WRATTONBULLY","5271",140.8664134,-37.17853487,140.97138245,-37.1100609
527201,"CONMURRA","5272",140.0839564,-37.2102393,140.2943474,-37.0283619
527202,"LUCINDALE","5272",140.25211211,-37.17584336,140.55109333,-36.86932539
527203,"COLES","5272",140.4101102,-37.321793,140.61207449,-37.17538735
527204,"FOX","5272",140.24305723,-37.32167767,140.4328261,-37.17566116
527205,"WOOLUMBOOL","5272",140.2516589,-36.9081906,140.4315586,-36.6893432
527206,"GREENWAYS","5272",140.0836561,-37.3181818,140.24353202,-37.1758355
527301,"AVENUE RANGE","5273",140.0845279,-37.0366224,140.2888755,-36.8237793
527501,"TILLEY SWAMP","5275",139.71030202,-36.4667912,140.0468856,-36.24935913
527502,"TARATAP","5275",139.8132083,-36.6889906,140.09447254,-36.46611759
527503,"KEILIRA","5275",139.99001477,-36.866493,140.3091007,-36.4663701
527504,"WEST RANGE","5275",139.85725003,-36.7981328,139.9742028,-36.68808897
527505,"KINGSTON SE","5275",139.83282441,-36.8935503,139.99029475,-36.7908073
527506,"ROSETOWN","5275",139.84936419,-36.82732729,139.86677308,-36.81144301
527507,"WYOMI","5275",139.82312919,-36.86249789,139.83553154,-36.85167334
527508,"PINKS BEACH","5275",139.80856405,-36.87785394,139.82919562,-36.85987492
527509,"SANDY GROVE","5275",139.78826896,-36.89392565,139.88822414,-36.85036513
527510,"CAPE JAFFA","5275",139.66920473,-36.99724263,139.74331722,-36.91797662
527511,"WANGOLINA","5275",139.71435059,-37.032911,139.9032332,-36.8909319
527512,"REEDY CREEK","5275",139.9030924,-37.1758355,140.08500658,-36.85296224
527513,"BOATSWAIN POINT","5275",139.74017796,-37.07905889,139.75839968,-37.0640668
527514,"MOUNT BENSON","5275",139.73870769,-37.1799469,140.0426556,-37.032755
527515,"BLACKFORD","5275",139.94937053,-36.8876472,140.139251,-36.68842221
527601,"BRAY","5276",139.90206263,-37.39193418,140.0885582,-37.1575887
527602,"NORA CREINA","5276",139.77197333,-37.40082738,139.97711154,-37.2177304
527603,"ROBE","5276",139.73372842,-37.2923842,139.90251742,-37.1381201
527702,"TARPEENA","5277",140.7487107,-37.68974901,140.82798564,-37.6105088
527703,"PLEASANT PARK","5277",140.8220257,-37.6907417,140.97307421,-37.6109139
527704,"NANGWARRY","5277",140.7923083,-37.6114244,140.97335494,-37.465635
527705,"MAAOUPE","5277",140.610141,-37.32271375,140.7924792,-37.2012605
527706,"GLENROY","5277",140.73567721,-37.2653705,140.8949169,-37.1772209
527707,"COMAUM","5277",140.8705677,-37.2676035,140.97191649,-37.17807793
527708,"PENOLA","5277",140.7915598,-37.4658389,140.97335455,-37.32271375
527709,"MONBULLA","5277",140.66325033,-37.46567435,140.7934782,-37.32216451
527801,"WEPAR","5278",140.6672922,-37.67596401,140.79242095,-37.580154
527802,"KALANGADOO","5278",140.60910161,-37.6104504,140.7929751,-37.4647115
527803,"KRONGART","5278",140.7388079,-37.5026151,140.7932824,-37.46548944
527804,"MOERLONG","5278",140.670653,-37.5035396,140.7399544,-37.46507835
527901,"MOUNT BURR","5279",140.40365631,-37.6103679,140.52494135,-37.47825977
527902,"KOORINE","5279",140.56987924,-37.66741405,140.6787205,-37.5738666
527903,"MOUNT MCINTYRE","5279",140.47750441,-37.6368066,140.61466181,-37.46476111
527904,"SHORT","5279",140.42529999,-37.4166217,140.61021063,-37.32134207
527907,"WATTLE RANGE EAST","5279",140.610141,-37.46507835,140.69289282,-37.321793
528001,"WATTLE RANGE","5280",140.4237433,-37.51217131,140.61023543,-37.35413995
528002,"FURNER","5280",140.21050917,-37.5045993,140.42594421,-37.32142854
528003,"GERMAN FLAT","5280",140.35366,-37.84004523,140.48017695,-37.7196181
528004,"HATHERLEIGH","5280",140.22530679,-37.5478007,140.357037,-37.42446101
528005,"MILLICENT","5280",140.2380526,-37.6874483,140.4304756,-37.5212146
528006,"CANUNDA","5280",140.11972537,-37.88728469,140.3992488,-37.57542674
528007,"RENDELSHAM","5280",140.13920943,-37.583793,140.30383878,-37.4785378
528008,"ROCKY CAMP","5280",140.37530963,-37.6103596,140.426941,-37.5426993
528009,"SEBASTOPOL","5280",140.31231282,-37.5601414,140.4263843,-37.4719399
528010,"SOUTHEND","5280",140.10652405,-37.58516734,140.22516778,-37.514849
528011,"TANTANOOLA","5280",140.3141464,-37.7858924,140.60166214,-37.6099913
528012,"THORNLEA","5280",140.10047173,-37.49438468,140.24411934,-37.35577844
528013,"BEACHPORT","5280",139.9200407,-37.537363,140.18095328,-37.34424751
528014,"CLAY WELLS","5280",140.0651737,-37.37217652,140.26015956,-37.2860335
528015,"KANGAROO INN","5280",140.15607791,-37.37194393,140.25912758,-37.31642205
528016,"MAGAREY","5280",140.02746195,-37.48319308,140.16925598,-37.34920783
529001,"MOUNT GAMBIER","5290",140.7376121,-37.85261651,140.8236766,-37.800028
529101,"BURRUNGULE","5291",140.5381227,-37.849386,140.6477657,-37.71232767
529102,"GLENCOE","5291",140.5350058,-37.73550879,140.68625337,-37.62176684
529103,"ALLENDALE EAST","5291",140.6292316,-38.02768742,140.79474076,-37.98566749
529104,"BLACKFELLOWS CAVES","5291",140.43665321,-37.9577219,140.48873054,-37.90545249
529105,"CAPE DOUGLAS","5291",140.55820774,-38.04171962,140.62957033,-37.97890105
529106,"CAROLINE","5291",140.84752781,-37.99397084,140.97002508,-37.84071301
529107,"CARPENTER ROCKS","5291",140.37222018,-37.92383951,140.4801835,-37.83721149
529108,"CAVETON","5291",140.79393166,-37.99815967,140.8704645,-37.9124744
529109,"DONOVANS","5291",140.93180425,-38.03827722,140.96717457,-37.9853219
529110,"EIGHT MILE CREEK","5291",140.7579623,-38.06013953,140.84336941,-37.97897046
529111,"KONGORONG","5291",140.43306594,-37.98764281,140.6105234,-37.8493052
529112,"MOUNT SCHANK","5291",140.6091285,-37.98764281,140.79460593,-37.89858347
529113,"NENE VALLEY","5291",140.47435914,-38.00715943,140.57106664,-37.93649853
529114,"PELICAN POINT","5291",140.41087606,-37.93252433,140.44689405,-37.91536012
529115,"PORT MACDONNELL","5291",140.62900645,-38.06269486,140.76812808,-38.01524128
529116,"WYE","5291",140.83355317,-38.0597815,140.9663637,-37.96965144
529117,"WANDILO","5291",140.6377333,-37.791396,140.7918215,-37.72370121
529118,"GERMAN CREEK","5291",140.4179489,-37.8637697,140.5701088,-37.7853338
529119,"SUTTONTOWN","5291",140.716258,-37.8137692,140.7926803,-37.7529331
529120,"MIL-LEL","5291",140.7917439,-37.807672,140.97176615,-37.74988195
529121,"GLENBURNIE","5291",140.8113892,-37.8845463,140.97143145,-37.7665585
529122,"MOORAK","5291",140.6091285,-37.900159,140.78282,-37.8361366
529123,"OB FLAT","5291",140.73240467,-37.91326763,140.81215419,-37.8486545
529124,"SQUARE MILE","5291",140.7933248,-37.8786329,140.8118885,-37.8638461
529125,"YAHL","5291",140.7928582,-37.92301779,140.9081375,-37.84219895
529126,"RACECOURSE BAY","5291",140.7440479,-38.05925923,140.7608524,-38.05429209
529127,"MINGBOOL","5291",140.7913206,-37.7528709,140.9722682,-37.6423125
529128,"DISMAL SWAMP","5291",140.67567056,-37.72488291,140.79810258,-37.66377022
529129,"WORROLONG","5291",140.7925729,-37.8271564,140.8828217,-37.78424161
529130,"COMPTON","5291",140.60930401,-37.8572247,140.7504351,-37.7583528
530101,"JABUK","5301",140.0092728,-35.52563154,140.1291592,-35.291107
530102,"GERANIUM","5301",140.0969137,-35.64911725,140.233081,-35.2912468
530103,"PARRAKIE","5301",140.1715565,-35.649002,140.40481331,-35.2723742
530104,"MOORLANDS","5301",139.61960188,-35.35647271,139.7441321,-35.2184389
530105,"SHERLOCK","5301",139.69076722,-35.4234111,139.89422807,-35.218569
530106,"PEAKE","5301",139.862798,-35.4612372,140.0507896,-35.290955
530107,"NETHERTON","5301",139.8912824,-35.575882,140.035816,-35.4569628
530108,"CARCUMA","5301",139.99402303,-35.6494107,140.13555606,-35.51467881
530201,"LAMEROO","5302",140.2528365,-35.5380491,140.6506625,-35.0165747
530202,"NGARKAT","5302",140.2529859,-35.95930753,140.96681487,-35.53607631
530301,"PARILLA","5303",140.6071161,-35.5374536,140.8006995,-35.1069508
530401,"PINNAROO","5304",140.7520657,-35.5368419,140.9665503,-35.106525
530402,"KRINGIN","5304",140.62767471,-35.0079044,140.8513866,-34.8214102
530403,"PEEBINGA","5304",140.8137443,-35.00824576,140.96546941,-34.84051768
530404,"KARTE","5304",140.60711751,-35.1071117,140.96566959,-34.9866644
530601,"WYNARKA","5306",139.61958558,-35.21875747,139.81748061,-35.0171676
530701,"MARAMA","5307",140.0743646,-35.291825,140.25352138,-35.0758851
530702,"KAROONDA","5307",139.7601592,-35.2911232,140.07695101,-35.0041643
530801,"GALGA","5308",139.8582512,-34.7426058,140.0170091,-34.5750259
530802,"MERCUNDA","5308",139.9997048,-34.7411209,140.0642791,-34.5420934
530803,"MANTUNG","5308",140.064022,-34.694688,140.1946749,-34.5021556
530804,"COPEVILLE","5308",139.7590052,-34.869325,140.0636472,-34.7372595
530805,"PERPONDA","5308",139.7596899,-35.02837979,140.0015044,-34.8675196
530901,"MINDARIE","5309",140.0633871,-34.84437162,140.246868,-34.6946456
530902,"HALIDON","5309",140.0630052,-34.9237709,140.2529517,-34.8267984
530903,"BORRIKA","5309",139.9657103,-35.0773417,140.08902379,-34.8687837
530904,"SANDALWOOD","5309",140.0606401,-35.1078528,140.4300719,-34.8692943
531001,"WANBI","5310",140.2234934,-34.8700285,140.3676837,-34.6945233
531002,"CALIPH","5310",140.177092,-34.694688,140.367808,-34.5636304
531101,"ALAWOONA","5311",140.36736938,-34.8058273,140.563457,-34.6902168
531102,"SCHELL WELL","5311",140.3672185,-34.870319,140.5634229,-34.78870531
531103,"BILLIATT","5311",140.42965303,-35.0195943,140.6708532,-34.8700144
531104,"MALPAS","5311",140.5631942,-34.8703611,140.6748895,-34.6381787
531105,"BUGLE HUT","5311",140.6622723,-34.49126811,140.8172226,-34.3231638
531106,"TALDRA","5311",140.804506,-34.54143229,140.96409961,-34.32257232
531107,"WOODLEIGH","5311",140.5984171,-34.63822099,140.81934,-34.4858998
531108,"TAPLAN","5311",140.8021328,-34.6594737,140.96441804,-34.5206597
531109,"PARUNA","5311",140.6482611,-34.84961359,140.8293973,-34.6380771
531110,"MERIBAH","5311",140.7880431,-34.87002499,140.96509088,-34.63773122
531111,"WUNKAR","5311",140.1645179,-34.5696049,140.3681781,-34.4114275
531112,"VEITCH","5311",140.3676925,-34.7012904,140.5633684,-34.6378948
531113,"MAGGEA","5311",139.9172204,-34.5752543,140.1863855,-34.4164712
532001,"BUNDEY","5320",139.1855279,-33.9717494,139.3562716,-33.8031282
532002,"MURBKO","5320",139.62387375,-34.3191161,139.7475033,-34.0946726
532003,"MAUDE","5320",139.355826,-33.9714492,139.5277849,-33.801855
532004,"LINDLEY","5320",139.5276698,-33.9712938,139.6998763,-33.8006855
532005,"BEATTY","5320",139.35648912,-34.0677582,139.5276991,-33.9703444
532006,"EBA","5320",139.52766979,-34.1593482,139.6287488,-33.9709872
532007,"MORGAN","5320",139.55978,-34.22175961,139.7026501,-33.9708543
532008,"BEAUMONTS","5320",139.6742109,-34.0466381,139.6832946,-34.0434398
532009,"NORTH WEST BEND","5320",139.6731016,-34.0449954,139.67790561,-34.0323237
532010,"MORPHETTS FLAT","5320",139.67355449,-34.0617994,139.6878888,-34.04583311
532011,"BRENDA PARK","5320",139.6749946,-34.0883533,139.68909531,-34.0616995
532012,"WOMBATS REST","5320",139.6693576,-34.1180699,139.67246441,-34.1154369
532013,"STUART","5320",139.69869071,-34.05821261,139.8574466,-33.8754998
532014,"WESTONS FLAT","5320",139.85422983,-34.02436131,139.98360363,-33.82022907
532101,"CADELL LAGOON","5321",139.75135711,-34.03955178,139.7582474,-34.02791571
532102,"CADELL","5321",139.67519281,-34.1591417,139.8575805,-34.02046211
532201,"SUNLANDS","5322",139.85170507,-34.1635602,139.92017782,-34.093931
532202,"QUALCO","5322",139.8574592,-34.1484083,139.96165821,-34.0762523
532203,"RAMCO HEIGHTS","5322",139.8934511,-34.2311112,139.9261163,-34.155852
532204,"RAMCO","5322",139.9114344,-34.1764246,139.9512815,-34.1557699
532205,"GOLDEN HEIGHTS","5322",139.9216402,-34.219636,139.9479601,-34.1740751
533001,"OVERLAND CORNER","5330",140.2161499,-34.2427374,140.473077,-34.05333575
533002,"STOCKYARD PLAIN","5330",139.6955108,-34.3633719,139.9158455,-34.15873397
533003,"BOOLGUN","5330",139.9580846,-34.4610455,140.1864984,-34.3124772
533004,"HOLDER SIDING","5330",139.95838041,-34.3799722,140.1864984,-34.2840004
533005,"KANNI","5330",139.95868431,-34.3020581,140.1405681,-34.1884992
533006,"TAYLORVILLE","5330",139.83877472,-34.1868203,140.0564137,-34.0269102
533007,"MARKARANKA","5330",139.8574136,-34.1225305,140.0558168,-33.9319339
533008,"POOGINOOK","5330",140.054607,-34.1843137,140.1517958,-34.05620613
533009,"DEVLINS POUND","5330",140.13506,-34.1740429,140.2162465,-34.0551837
533010,"LOWBANK","5330",140.0398538,-34.19257359,140.1257159,-34.17236888
533011,"GOOD HOPE LANDING","5330",140.12448,-34.1887463,140.186684,-34.1550949
533012,"WOOLPUNDA","5330",140.13948631,-34.3149102,140.2761477,-34.1887093
533013,"WAIKERIE","5330",139.914243,-34.2711852,140.03996491,-34.1598858
533014,"HOLDER","5330",140.0088769,-34.1884983,140.04195941,-34.153979
533015,"WIGLEY FLAT","5330",140.18631693,-34.1954891,140.292329,-34.1579677
533017,"TAYLORVILLE STATION","5330",139.95092184,-34.0571613,140.41592321,-33.79358436
533018,"HAWKS NEST STATION","5330",140.34756564,-34.1334574,140.53748503,-33.93924096
533101,"KINGSTON ON MURRAY","5331",140.2455486,-34.2737388,140.3948129,-34.15459121
533201,"MOOROOK","5332",140.2508409,-34.3068514,140.3981221,-34.2462229
533202,"MOOROOK SOUTH","5332",140.3129691,-34.3283483,140.3839869,-34.2839335
533203,"YINKANIE","5332",140.1864354,-34.37782995,140.3936045,-34.3044986
533204,"WAPPILKA","5332",140.1863933,-34.4232419,140.4225285,-34.3638771
533302,"NEW RESIDENCE","5333",140.3598833,-34.4088562,140.4361775,-34.32806699
533303,"PYAP","5333",140.3680034,-34.4823964,140.52268951,-34.3769339
533304,"PYAP WEST","5333",140.3230152,-34.6381889,140.5032298,-34.4722306
533305,"PATA","5333",140.442434,-34.6381997,140.62588084,-34.5065306
533306,"LOXTON","5333",140.4874098,-34.5159971,140.6629534,-34.42599451
533307,"LOXTON NORTH","5333",140.5620877,-34.4312415,140.6625812,-34.39144943
533308,"BOOKPURNONG","5333",140.55214801,-34.39458106,140.6670034,-34.32260473
534001,"MURTHO","5340",140.7420817,-34.1856023,140.96382084,-33.9629261
534002,"PARINGA","5340",140.7460149,-34.1988541,140.8142309,-34.1538829
534003,"MUNDIC CREEK","5340",140.75180912,-34.2396314,140.8282447,-34.1869319
534004,"WONUARRA","5340",140.8071035,-34.2473987,140.96290655,-34.13252636
534005,"PIKE RIVER","5340",140.6670034,-34.3233789,140.8590385,-34.2200218
534006,"YAMBA","5340",140.78559029,-34.3232214,140.96337825,-34.24707421
534102,"CHAFFEY","5341",140.6850271,-34.1211795,140.7312944,-34.06431901
534103,"RENMARK NORTH","5341",140.6966707,-34.16518292,140.79621501,-34.08029202
534104,"RENMARK WEST","5341",140.6573399,-34.2050141,140.7366086,-34.1255525
534105,"RENMARK","5341",140.7240598,-34.1921874,140.77707561,-34.1343209
534106,"CRESCENT","5341",140.72705241,-34.2298753,140.76596889,-34.18496791
534107,"OLD CALPERUM","5341",140.64457069,-34.2692922,140.7241353,-34.16868523
534108,"COOLTONG","5341",140.6352622,-34.1406686,140.7013464,-34.06152748
534109,"RENMARK SOUTH","5341",140.6990887,-34.2409677,140.74371838,-34.1786465
534110,"CALPERUM STATION","5341",140.24939142,-34.13128295,140.88469631,-33.51932549
534111,"CHOWILLA","5341",140.68944193,-34.04245154,141.0027788,-33.51986782
534201,"MONASH","5342",140.4730269,-34.2753142,140.66872337,-34.12926123
534301,"WINKIE","5343",140.4919769,-34.3571984,140.5999778,-34.2846071
534302,"KATARAPKO","5343",140.4823401,-34.4563957,140.5976085,-34.3452024
534303,"BERRI","5343",140.5751886,-34.2937256,140.6331164,-34.2568288
534304,"GERARD","5343",140.4669256,-34.3973143,140.537278,-34.3055757
534305,"LYRUP","5343",140.6232037,-34.3017848,140.7225187,-34.2401164
534306,"GURRA GURRA","5343",140.5866985,-34.3233998,140.68850411,-34.26559509
534401,"GLOSSOP","5344",140.4997516,-34.31638967,140.59853621,-34.2506763
534501,"LOVEDAY","5345",140.3669053,-34.3351385,140.493497,-34.26174971
534502,"BARMERA","5345",140.4179706,-34.2856469,140.5242797,-34.1796222
534503,"SPECTACLE LAKE","5345",140.38660392,-34.3975969,140.5054104,-34.2928119
534601,"COBDOGLA","5346",140.38523969,-34.2627689,140.4286158,-34.2004472
535001,"ROSEDALE","5350",138.8168673,-34.59343122,138.8692797,-34.5269442
535002,"SANDY CREEK","5350",138.8004426,-34.621481,138.86295338,-34.5793338
535101,"LYNDOCH","5351",138.8503669,-34.64074319,138.91833521,-34.5462453
535102,"COCKATOO VALLEY","5351",138.80097637,-34.6486806,138.866434,-34.6071289
535103,"WILLIAMSTOWN","5351",138.83099131,-34.7128638,138.95168861,-34.61559115
535104,"ALTONA","5351",138.8996223,-34.6190375,138.94180411,-34.57665033
